dx1,F1,dx2,F2
3.795738,169.5124,3.795712,132.5798
3.79655,169.5601,3.796575,132.7165
3.797375,169.5951,3.797412,132.8532
3.7982,169.646,3.79825,132.9931
3.799037,169.7222,3.799075,133.1139
3.799875,169.7953,3.799887,133.1965
3.800712,169.8462,3.800725,133.2347
3.801562,169.8685,3.801562,133.311
3.8024,169.878,3.802387,133.4317
3.80325,169.9066,3.803225,133.5843
3.804075,169.967,3.804075,133.7369
3.8049,170.0274,3.804912,133.8863
3.805712,170.0783,3.805737,134.0326
3.806562,170.1196,3.806575,134.1502
3.8074,170.1609,3.8074,134.2456
3.808237,170.2054,3.808225,134.3123
3.809075,170.2499,3.80905,134.3123
3.809925,170.2817,3.809862,134.1947
3.81075,170.3103,3.8107,133.9213
3.811587,170.3485,3.81155,133.5653
3.812413,170.393,3.8124,133.2347
3.813237,170.4343,3.81325,133.009
3.81405,170.4597,3.814087,132.8913
3.814875,170.4725,3.814925,132.8468
3.8157,170.4979,3.815737,132.8468
3.816537,170.5456,3.816562,132.8532
3.817387,170.5933,3.8174,132.8278
3.818237,170.6441,3.818237,132.7896
3.819075,170.6791,3.819062,132.7864
3.819912,170.7013,3.8199,132.8214
3.820737,170.7427,3.820737,132.8564
3.82155,170.8031,3.821575,132.8882
3.822387,170.8635,3.8224,132.9168
3.823225,170.9016,3.823237,132.9581
3.824062,170.9429,3.824062,132.9994
3.8249,170.9874,3.824888,133.028
3.825737,171.0351,3.825712,133.063
3.826575,171.0701,3.826525,133.1234
3.827412,171.121,3.82735,133.1902
3.828237,171.1814,3.828187,133.241
3.829062,171.2322,3.829025,133.276
3.829887,171.2513,3.829875,133.3205
3.830712,171.2672,3.830712,133.3936
3.831537,171.2958,3.831563,133.454
3.832362,171.3276,3.8324,133.4731
3.8332,171.353,3.833212,133.4572
3.83405,171.388,3.834062,133.4381
3.834888,171.4166,3.8349,133.4413
3.835737,171.442,3.835725,133.4667
3.836562,171.4834,3.836562,133.489
3.8374,171.5406,3.837412,133.4794
3.838225,171.5787,3.83825,133.4413
3.83905,171.6201,3.839087,133.4317
3.8399,171.655,3.839925,133.4572
3.840737,171.6964,3.840737,133.5144
3.841563,171.7504,3.841563,133.5335
3.842412,171.8235,3.842375,133.508
3.84325,171.8712,3.8432,133.4635
3.844087,171.903,3.844025,133.4413
3.844925,171.9284,3.84485,133.4572
3.84575,171.9475,3.8457,133.489
3.846575,171.9729,3.84655,133.5239
3.847387,172.0142,3.847387,133.5843
3.848212,172.0746,3.848225,133.6797
3.849037,172.1605,3.84905,133.7814
3.849875,172.2368,3.849875,133.8768
3.850725,172.2908,3.8507,133.9817
3.851575,172.3321,3.851563,134.1089
3.852412,172.3639,3.8524,134.2297
3.853237,172.3925,3.853237,134.3219
3.854062,172.4116,3.854087,134.3918
3.854887,172.4243,3.854925,134.4617
3.855712,172.4339,3.855762,134.5603
3.85655,172.4752,3.856587,134.6906
3.857387,172.5292,3.857425,134.8305
3.858225,172.5896,3.858238,134.9672
3.859062,172.6564,3.859062,135.1102
3.8599,172.7104,3.859887,135.2723
3.860737,172.7359,3.860712,135.4472
3.861562,172.7613,3.86155,135.6252
3.8624,172.8026,3.8624,135.8
3.863225,172.8439,3.86325,135.9749
3.86405,172.8662,3.864075,136.1593
3.864862,172.8821,3.864913,136.3659
3.8657,172.9139,3.865725,136.5693
3.86655,172.9584,3.866562,136.7474
3.8674,173.0092,3.867387,136.8936
3.86825,173.0633,3.868212,136.9985
3.869087,173.1014,3.869037,137.0939
3.869912,173.1141,3.869887,137.1797
3.870737,173.1364,3.870713,137.2623
3.87155,173.1809,3.87155,137.3418
3.872387,173.2413,3.872387,137.4594
3.873225,173.2922,3.873225,137.6088
3.874062,173.3271,3.87405,137.7964
3.874887,173.3526,3.874875,137.984
3.875725,173.3844,3.8757,138.1461
3.876562,173.432,3.876525,138.2605
3.877387,173.4829,3.877362,138.3209
3.878225,173.5179,3.8782,138.3527
3.87905,173.5338,3.879037,138.3686
3.879875,173.5592,3.8799,138.3877
3.880713,173.6005,3.880737,138.3972
3.881525,173.6514,3.881575,138.4036
3.882362,173.7054,3.8824,138.429
3.8832,173.7626,3.883225,138.4735
3.88405,173.7912,3.88405,138.518
3.8849,173.8008,3.8849,138.5403
3.885737,173.8421,3.885725,138.5148
3.886587,173.9184,3.886562,138.4481
3.8874,173.9947,3.887412,138.3622
3.888225,174.036,3.888237,138.2955
3.889062,174.0551,3.889075,138.2605
3.8899,174.0964,3.8899,138.2478
3.890725,174.1441,3.890737,138.2319
3.891562,174.1918,3.891562,138.2319
3.8924,174.2363,3.892375,138.2319
3.89325,174.2776,3.8932,138.2256
3.894075,174.319,3.894037,138.216
3.894912,174.3634,3.894875,138.2256
3.895737,174.4143,3.895712,138.2573
3.89655,174.4588,3.896562,138.2351
3.897375,174.4843,3.897412,138.0285
3.898187,174.4843,3.898237,137.6088
3.899025,174.4906,3.899075,137.1193
3.899862,174.5256,3.899887,136.7505
3.9007,174.5701,3.900737,136.5344
3.90155,174.6114,3.901575,136.3881
3.902387,174.6496,3.9024,136.2801
3.903225,174.71,3.90325,136.2165
3.90405,174.7831,3.904075,136.1847
3.904875,174.8371,3.904925,136.1656
3.905712,174.8625,3.90575,136.1465
3.906562,174.8784,3.906587,136.1243
3.907412,174.9039,3.907412,136.0957
3.90825,174.9484,3.908225,136.0607
3.909087,175.0151,3.90905,136.0385
3.909925,175.0755,3.909863,136.0544
3.910762,175.1169,3.910687,136.083
3.9116,175.1423,3.911537,136.0957
3.912425,175.1773,3.912375,136.1052
3.913237,175.2122,3.913225,136.1211
3.914063,175.2567,3.914063,136.1338
3.914887,175.3012,3.9149,136.1593
3.915712,175.3426,3.915725,136.1815
3.91655,175.3839,3.91655,136.1752
3.9174,175.4252,3.917387,136.1497
3.918237,175.4729,3.918225,136.1338
3.919075,175.5238,3.919062,136.1306
3.919912,175.5714,3.9199,136.1561
3.920738,175.6001,3.920738,136.2069
3.921562,175.6446,3.921575,136.261
3.9224,175.7018,3.922412,136.2864
3.923225,175.7622,3.92325,136.2801
3.924062,175.8226,3.924075,136.2705
3.9249,175.8925,3.924887,136.261
3.925737,175.9593,3.925712,136.2673
3.926575,176.0038,3.926525,136.2769
3.9274,176.0356,3.92735,136.296
3.928237,176.0642,3.9282,136.3214
3.929062,176.0896,3.929037,136.3913
3.929887,176.1119,3.929887,136.5089
3.930712,176.115,3.930725,136.6393
3.931537,176.1405,3.931562,136.7569
3.932362,176.1818,3.932387,136.8523
3.9332,176.2327,3.933213,136.9381
3.934037,176.2676,3.93405,137.0335
3.9349,176.2931,3.934887,137.1543
3.935737,176.3185,3.935725,137.2973
3.936562,176.363,3.936562,137.4594
3.9374,176.4297,3.937413,137.6438
3.938212,176.4933,3.93825,137.8218
3.93905,176.5442,3.939087,137.9681
3.939887,176.5855,3.939912,138.0952
3.940712,176.6205,3.940737,138.216
3.94155,176.6618,3.941562,138.3464
3.942387,176.7127,3.942387,138.4799
3.943237,176.7635,3.943213,138.6356
3.944075,176.7985,3.944037,138.8009
3.944912,176.8176,3.944875,138.9726
3.945737,176.843,3.945712,139.1347
3.94655,176.8748,3.946562,139.2778
3.947375,176.9034,3.9474,139.3986
3.948212,176.9288,3.948225,139.4939
3.949037,176.9733,3.949062,139.5702
3.949875,177.0306,3.949888,139.6656
3.950725,177.0814,3.950712,139.7864
3.951575,177.1196,3.95155,139.904
3.952412,177.1577,3.952387,140.0058
3.95325,177.1927,3.953225,140.1107
3.954075,177.2308,3.954062,140.241
3.954887,177.2785,3.9549,140.3681
3.955725,177.3135,3.955737,140.4731
3.956563,177.3389,3.956575,140.5811
3.9574,177.3771,3.957412,140.7051
3.958237,177.4502,3.958237,140.8323
3.959075,177.5042,3.95905,140.9499
3.959912,177.5265,3.959875,141.0707
3.960737,177.5487,3.960712,141.2201
3.961575,177.6059,3.961537,141.3727
3.9624,177.6664,3.9624,141.5157
3.963225,177.7108,3.96325,141.662
3.96405,177.7522,3.964087,141.8114
3.964875,177.8094,3.964925,141.9449
3.9657,177.873,3.96575,142.0434
3.96655,177.9334,3.966563,142.107
3.9674,177.9811,3.967387,142.142
3.96825,178.016,3.968225,142.1515
3.969087,178.0542,3.969062,142.1547
3.969925,178.0955,3.9699,142.1674
3.97075,178.1209,3.970725,142.1706
3.971562,178.1368,3.971562,142.1801
3.9724,178.1527,3.9724,142.2056
3.973238,178.1909,3.973225,142.2374
3.974062,178.2481,3.97405,142.2787
3.9749,178.3085,3.974875,142.3486
3.975737,178.353,3.9757,142.4503
3.976587,178.3721,3.976525,142.5393
3.977412,178.388,3.977362,142.5838
3.978237,178.4229,3.9782,142.5807
3.979062,178.4738,3.97905,142.5393
3.979875,178.5151,3.9799,142.4885
3.9807,178.5469,3.980737,142.444
3.981525,178.5755,3.981575,142.3931
3.98235,178.62,3.9824,142.3391
3.983187,178.6709,3.983225,142.2977
3.984037,178.7186,3.984062,142.2723
3.984875,178.7631,3.9849,142.2278
3.985712,178.8076,3.985737,142.1515
3.986562,178.8521,3.986575,142.0434
3.987387,178.8998,3.987412,141.929
3.988212,178.9506,3.98825,141.8368
3.98905,179.0015,3.989075,141.7923
3.9899,179.0619,3.9899,141.7732
3.990725,179.1064,3.990737,141.751
3.991575,179.1318,3.991562,141.681
3.992412,179.135,3.992375,141.4935
3.99325,179.1477,3.993187,141.1057
3.994087,179.1827,3.994025,140.4285
3.994912,179.2336,3.99485,139.4145
3.995737,179.2781,3.9957,138.1143
3.996562,179.3321,3.99655,136.7251
3.997387,179.4147,3.997387,135.5743
3.9982,179.4847,3.998225,134.9036
3.999025,179.5292,3.999062,134.6556
3.999862,179.561,3.999887,134.5889
4.0007,179.58,4.000725,134.5475
4.00155,179.6023,4.001563,134.5285
4.0024,179.6309,4.0024,134.5539
4.003225,179.6754,4.003237,134.6048
4.004062,179.7326,4.004075,134.6334
4.004888,179.793,4.004925,134.6461
4.005713,179.863,4.005763,134.6715
4.006562,179.9329,4.006588,134.7192
4.0074,179.9838,4.007412,134.7955
4.008237,180.0092,4.008237,134.8877
4.009088,180.0346,4.009062,134.9831
4.009925,180.0855,4.009875,135.0784
4.010762,180.1268,4.0107,135.1865
4.0116,180.1523,4.011538,135.3232
4.012425,180.1618,4.012387,135.498
4.01325,180.1713,4.013237,135.7269
4.014062,180.1968,4.014075,135.9526
4.014887,180.2381,4.0149,136.1338
4.015712,180.2921,4.015725,136.2324
4.01655,180.3589,4.01655,136.2514
4.0174,180.4193,4.017387,136.2419
4.01825,180.4543,4.018225,136.2355
4.019087,180.4702,4.019063,136.2324
4.019912,180.5051,4.0199,136.2069
4.020737,180.556,4.020737,136.1561
4.02155,180.61,4.021575,136.0989
4.022388,180.6514,4.022412,136.0544
4.023212,180.6672,4.023237,136.0194
4.02405,180.6768,4.024063,135.994
4.024888,180.7022,4.024888,135.9494
4.025725,180.7531,4.025725,135.8827
4.026562,180.8039,4.026537,135.8159
4.027388,180.8548,4.027375,135.7619
4.028225,180.9152,4.0282,135.7301
4.02905,180.9947,4.029037,135.7365
4.029875,181.0773,4.029887,135.7778
4.0307,181.125,4.030737,135.8255
4.031538,181.1631,4.031575,135.8763
4.032362,181.1981,4.0324,135.9113
4.033212,181.2331,4.033212,135.924
4.03405,181.2426,4.03405,135.9177
4.0349,181.2236,4.034887,135.9177
4.035738,181.2267,4.035712,135.9272
4.036575,181.2871,4.03655,135.9272
4.0374,181.3634,4.037387,135.8255
4.038225,181.4238,4.038225,135.4218
4.039063,181.4651,4.039063,134.538
4.0399,181.5001,4.0399,133.311
4.040725,181.5097,4.040725,132.0998
4.041563,181.5065,4.04155,131.0984
4.042412,181.5065,4.042375,130.3164
4.043237,181.5255,4.0432,129.8014
4.044075,181.5573,4.044025,129.6234
4.0449,181.586,4.044862,129.741
4.045737,181.6304,4.045712,129.9985
4.046562,181.6909,4.046562,130.2846
4.047388,181.7672,4.047412,130.5326
4.0482,181.8434,4.04825,130.736
4.049037,181.9102,4.049075,130.9109
4.049875,181.9388,4.049887,131.0698
4.050713,181.9452,4.050713,131.1843
4.051562,181.9388,4.051562,131.2542
4.052413,181.9642,4.0524,131.2764
4.05325,182.0151,4.053237,131.2447
4.054075,182.085,4.054075,131.216
4.0549,182.1454,4.054913,131.1843
4.055737,182.2027,4.05575,131.1398
4.056562,182.2631,4.056587,131.0698
4.0574,182.3425,4.057413,130.9967
4.058238,182.4252,4.058225,130.9458
4.059075,182.4792,4.05905,130.9268
4.059925,182.5047,4.059875,130.9268
4.06075,182.5269,4.060712,130.9077
4.061587,182.5555,4.06155,130.8219
4.0624,182.5968,4.0624,130.6534
4.063225,182.6509,4.06325,130.4817
4.06405,182.6986,4.064087,130.3705
4.064862,182.7431,4.064925,130.3323
4.065687,182.7876,4.06575,130.345
4.066537,182.8225,4.066575,130.3864
4.067388,182.8384,4.067412,130.4309
4.068237,182.8607,4.068237,130.4563
4.069062,182.8957,4.069062,130.4531
4.0699,182.9338,4.0699,130.4372
4.070725,182.9688,4.070737,130.4118
4.07155,183.0165,4.071575,130.3927
4.072387,183.0769,4.072412,130.38
4.073237,183.1214,4.073225,130.3673
4.074062,183.1404,4.074062,130.326
4.0749,183.1309,4.074875,130.2592
4.075737,183.1373,4.0757,130.2052
4.076587,183.1786,4.076525,130.2052
4.077413,183.239,4.07735,130.2497
4.078238,183.2898,4.078187,130.3069
4.079062,183.3439,4.079037,130.345
4.079887,183.4202,4.079875,130.3864
4.080712,183.4901,4.080725,130.4372
4.081537,183.5473,4.081563,130.4976
4.082362,183.5759,4.082387,130.5676
4.0832,183.6014,4.083212,130.6502
4.084037,183.6205,4.08405,130.7265
4.084888,183.6522,4.0849,130.7805
4.085725,183.684,4.085725,130.825
4.086563,183.7063,4.086563,130.86
4.0874,183.7444,4.087412,130.8664
4.088225,183.7921,4.08825,130.8314
4.089062,183.8493,4.089087,130.7869
4.0899,183.8684,4.089925,130.7615
4.090725,183.8843,4.09075,130.7487
4.091575,183.9352,4.091562,130.7297
4.092412,184.0115,4.092387,130.7042
4.09325,184.0878,4.0932,130.6756
4.094088,184.1481,4.094025,130.6629
4.094925,184.1927,4.094862,130.6629
4.09575,184.2117,4.095712,130.6597
4.096575,184.234,4.09655,130.6407
4.097387,184.2785,4.097387,130.5993
4.098212,184.3452,4.098225,130.5389
4.099037,184.4056,4.099062,130.469
4.099875,184.4565,4.099875,130.4309
4.100725,184.4851,4.100712,130.4118
4.101575,184.4915,4.101563,130.38
4.102412,184.4851,4.1024,130.3323
4.103238,184.501,4.103238,130.2751
4.104063,184.5455,4.104075,130.2242
4.104887,184.6154,4.104925,130.1861
4.105712,184.6822,4.105762,130.1861
4.106563,184.7235,4.106587,130.1988
4.107388,184.768,4.107412,130.1861
4.108237,184.838,4.108237,130.1352
4.109075,184.9047,4.109062,130.0748
4.109912,184.9556,4.109875,130.0367
4.11075,184.9906,4.110713,130.0335
4.111575,185.0319,4.11155,130.0367
4.1124,185.0859,4.1124,130.043
4.113225,185.1463,4.11325,130.0367
4.11405,185.1972,4.114075,130.0176
4.114875,185.2226,4.1149,129.9922
4.115712,185.2226,4.115737,129.9381
4.11655,185.229,4.11655,129.83
4.117413,185.2576,4.117375,129.7061
4.118262,185.2926,4.118212,129.5821
4.119087,185.3053,4.11905,129.509
4.119925,185.3148,4.119875,129.4518
4.120738,185.3498,4.120712,129.3755
4.121575,185.4102,4.12155,129.2547
4.1224,185.461,4.122387,129.1148
4.123238,185.4897,4.123225,128.9717
4.124063,185.531,4.12405,128.8414
4.1249,185.5818,4.124875,128.7333
4.125725,185.6359,4.1257,128.6475
4.126563,185.6868,4.126525,128.5585
4.127388,185.7376,4.127362,128.4472
4.128225,185.7885,4.1282,128.3264
4.12905,185.8393,4.129037,128.2247
4.129875,185.8711,4.1299,128.1452
4.1307,185.8838,4.130737,128.0626
4.131537,185.8902,4.131575,127.9958
4.132362,185.9093,4.1324,127.9513
4.1332,185.9665,4.133225,127.9068
4.13405,186.0428,4.134062,127.8464
4.1349,186.1127,4.134887,127.7796
4.13575,186.1763,4.135725,127.7351
4.136575,186.2399,4.136562,127.6938
4.137413,186.2748,4.1374,127.6239
4.138237,186.278,4.138237,127.5222
4.139062,186.278,4.139075,127.4268
4.139913,186.3257,4.1399,127.36
4.140738,186.4052,4.140725,127.3092
4.141575,186.4719,4.14155,127.2583
4.142425,186.5069,4.142375,127.2043
4.14325,186.5419,4.1432,127.1439
4.144087,186.5832,4.144037,127.0771
4.144912,186.6182,4.144862,127.0231
4.145737,186.6372,4.145712,126.9881
4.146563,186.6468,4.146563,126.9881
4.147375,186.669,4.147412,127.0072
4.148187,186.6881,4.148237,127.0167
4.149025,186.7072,4.149075,127.0008
4.149862,186.758,4.1499,126.9913
4.1507,186.8343,4.150725,126.9817
4.15155,186.8947,4.151562,126.9658
4.152388,186.9361,4.1524,126.9213
4.153225,186.971,4.153237,126.8768
4.15405,187.0124,4.154075,126.88
4.154875,187.0505,4.154912,126.9118
4.155713,187.0759,4.15575,126.9277
4.156562,187.1014,4.156575,126.9054
4.1574,187.1427,4.157413,126.8864
4.15825,187.2094,4.158225,126.8609
4.159087,187.2603,4.15905,126.8355
4.159925,187.2826,4.159863,126.8037
4.160762,187.3048,4.1607,126.7592
4.161587,187.3302,4.161525,126.6956
4.162412,187.3589,4.162375,126.6193
4.163238,187.4097,4.163225,126.5717
4.164063,187.4797,4.164063,126.5526
4.164875,187.5528,4.1649,126.524
4.1657,187.5814,4.165738,126.4731
4.16655,187.6036,4.16655,126.4159
4.167387,187.6513,4.167387,126.3491
4.168237,187.734,4.168225,126.2792
4.169075,187.823,4.16905,126.2156
4.1699,187.8897,4.169888,126.1647
4.170725,187.9342,4.170725,126.1234
4.17155,187.9597,4.171575,126.0885
4.172388,187.9819,4.172412,126.0535
4.173225,187.9978,4.173237,126.0185
4.17405,188.0201,4.174062,125.9804
4.174887,188.0519,4.174887,125.9613
4.175725,188.0932,4.175713,125.9708
4.176562,188.1218,4.176538,126.0122
4.177413,188.1568,4.177362,126.0471
4.178237,188.2045,4.1782,126.063
4.179062,188.268,4.17905,126.0535
4.179887,188.3348,4.1799,126.0535
4.180712,188.3888,4.180737,126.0567
4.181525,188.4301,4.181562,126.0471
4.182363,188.4747,4.182387,126.0281
4.1832,188.5255,4.183212,126.0185
4.18405,188.5732,4.18405,126.0312
4.1849,188.6082,4.1849,126.0376
4.185738,188.6336,4.185738,126.0281
4.186575,188.6527,4.186575,126.0185
4.1874,188.6622,4.187412,126.0281
4.188212,188.6876,4.18825,126.0376
4.18905,188.7449,4.189087,126.044
4.189888,188.8339,4.189912,126.0281
4.190712,188.9102,4.190737,126.0058
4.191562,188.961,4.191562,125.9963
4.1924,188.9928,4.1924,126.0122
4.193237,189.0119,4.193213,126.0662
4.194062,189.0214,4.194037,126.133
4.1949,189.0405,4.194875,126.1775
4.195725,189.0786,4.195725,126.2093
4.19655,189.1136,4.196562,126.2283
4.197375,189.1422,4.1974,126.241
4.198213,189.1835,4.198225,126.2442
4.199038,189.2376,4.199062,126.2633
4.199875,189.2789,4.199887,126.2951
4.200725,189.3203,4.200712,126.3142
4.201575,189.3806,4.20155,126.3269
4.202413,189.4569,4.202375,126.3364
4.20325,189.5205,4.203212,126.3491
4.204075,189.5618,4.20405,126.3714
4.2049,189.5873,4.2049,126.3905
4.205725,189.6191,4.205738,126.4127
4.206575,189.654,4.206563,126.4254
4.2074,189.689,4.2074,126.4254
4.208237,189.7303,4.208225,126.4127
4.209075,189.7685,4.20905,126.3905
4.209912,189.8193,4.209875,126.3905
4.21075,189.8766,4.2107,126.4127
4.211575,189.9306,4.211537,126.435
4.212412,189.9719,4.212388,126.4668
4.213237,189.991,4.21325,126.4858
4.21405,190.0069,4.214087,126.4922
4.214888,190.026,4.214912,126.4763
4.215713,190.0609,4.215737,126.4413
4.21655,190.0991,4.216562,126.4159
4.2174,190.1213,4.217387,126.4064
4.21825,190.1372,4.218225,126.3873
4.2191,190.169,4.21905,126.3618
4.219925,190.2135,4.219887,126.3491
4.22075,190.2835,4.220725,126.3746
4.221575,190.3661,4.221562,126.4222
4.2224,190.4297,4.2224,126.4572
4.223238,190.4551,4.223225,126.4668
4.224062,190.4678,4.22405,126.4509
4.2249,190.4964,4.224875,126.4477
4.225738,190.5473,4.2257,126.4668
4.226575,190.5918,4.226537,126.4985
4.227412,190.6172,4.227362,126.524
4.228238,190.649,4.2282,126.5367
4.229063,190.7031,4.22905,126.543
4.229875,190.7698,4.2299,126.5526
4.2307,190.8239,4.230737,126.5876
4.231525,190.8557,4.231575,126.6543
4.23235,190.8906,4.232412,126.7083
4.233187,190.9415,4.233225,126.7306
4.234037,191.0019,4.234062,126.7179
4.234875,191.0559,4.2349,126.7179
4.235725,191.0941,4.235737,126.7338
4.23655,191.1227,4.236575,126.7656
4.237387,191.1545,4.237412,126.8164
4.238213,191.1926,4.23825,126.8673
4.23905,191.2339,4.239075,126.8895
4.2399,191.2689,4.2399,126.8895
4.240737,191.3007,4.240737,126.8768
4.241575,191.3261,4.24155,126.845
4.242413,191.3389,4.242375,126.791
4.24325,191.3643,4.243187,126.7338
4.244087,191.412,4.244012,126.6893
4.244913,191.4851,4.24485,126.632
4.245738,191.5582,4.2457,126.5621
4.246562,191.6186,4.24655,126.4985
4.247387,191.6631,4.247387,126.435
4.2482,191.6949,4.248225,126.3714
4.249025,191.714,4.24905,126.3015
4.249862,191.7458,4.249887,126.2188
4.250712,191.7934,4.250712,126.1171
4.25155,191.8602,4.251563,126.0376
4.252388,191.9206,4.2524,126.0122
4.253237,191.9715,4.253237,126.0312
4.254062,192.0223,4.254087,126.063
4.254888,192.0668,4.254925,126.0789
4.255725,192.1018,4.255763,126.0885
4.25655,192.1241,4.256588,126.098
4.257387,192.1368,4.257425,126.098
4.258237,192.1781,4.258237,126.0789
4.259075,192.2385,4.259062,126.044
4.259912,192.2957,4.259875,126.0185
4.26075,192.3307,4.260713,126.0281
4.261588,192.3561,4.26155,126.0376
4.262413,192.3847,4.2624,126.0281
4.263237,192.4324,4.263237,126.0026
4.264062,192.4674,4.264075,125.9708
4.264875,192.496,4.264913,125.9263
4.265712,192.5182,4.265738,125.8723
4.26655,192.5564,4.26655,125.8055
4.2674,192.6168,4.267387,125.7356
4.26825,192.6645,4.268225,125.6625
4.269087,192.6835,4.269063,125.5894
4.269912,192.6899,4.2699,125.5035
4.270737,192.6994,4.270737,125.4177
4.27155,192.7185,4.271575,125.3605
4.272375,192.7344,4.272412,125.3255
4.273212,192.7598,4.273237,125.3001
4.27405,192.8043,4.274062,125.2492
4.274875,192.8647,4.274888,125.1698
4.275712,192.9315,4.275712,125.068
4.27655,193.0078,4.276537,124.9663
4.277388,193.0968,4.277362,124.9059
4.278225,193.1699,4.2782,124.8741
4.27905,193.2049,4.27905,124.8455
4.279875,193.2335,4.2799,124.7946
4.2807,193.2812,4.280737,124.7501
4.281538,193.3416,4.281562,124.6993
4.282362,193.4052,4.2824,124.6325
4.2832,193.4783,4.283212,124.5721
4.28405,193.5323,4.28405,124.5371
4.2849,193.5832,4.284887,124.4831
4.285738,193.6277,4.285712,124.3909
4.286575,193.6626,4.28655,124.2987
4.2874,193.6944,4.287387,124.2383
4.288225,193.7453,4.288225,124.2034
4.289063,193.7993,4.289075,124.1684
4.2899,193.8566,4.289912,124.1144
4.290725,193.9074,4.290738,124.0571
4.291563,193.971,4.29155,124.0126
4.2924,194.0378,4.292375,123.9713
4.293237,194.0982,4.2932,123.9204
4.294063,194.1522,4.294025,123.8664
4.2949,194.2189,4.294875,123.8155
4.295725,194.2857,4.295725,123.7806
4.29655,194.3398,4.296562,123.7647
4.297375,194.3747,4.297412,123.7488
4.2982,194.4001,4.29825,123.7297
4.299025,194.4319,4.299075,123.6979
4.299862,194.4923,4.299887,123.6471
4.300713,194.5686,4.300725,123.5771
4.301562,194.6386,4.301562,123.4881
4.302413,194.6831,4.302387,123.4055
4.30325,194.7085,4.303237,123.3514
4.304075,194.7308,4.304075,123.2942
4.3049,194.7594,4.304913,123.2338
4.305725,194.8102,4.305737,123.167
4.306562,194.8802,4.306575,123.113
4.3074,194.9628,4.3074,123.0685
4.308238,195.0518,4.308225,123.0367
4.309087,195.1504,4.30905,122.9954
4.309925,195.2394,4.309875,122.935
4.310762,195.3157,4.3107,122.8841
4.311587,195.3697,4.31155,122.8491
4.312412,195.411,4.3124,122.8301
4.313225,195.4619,4.313237,122.8205
4.31405,195.5541,4.314087,122.7856
4.314862,195.659,4.314925,122.7252
4.3157,195.7512,4.31575,122.6521
4.316537,195.8116,4.316562,122.5917
4.317388,195.8561,4.3174,122.5122
4.318237,195.9101,4.318237,122.4295
4.319062,195.9769,4.319062,122.3755
4.3199,196.0437,4.3199,122.3405
4.320725,196.1136,4.320737,122.296
4.32155,196.1835,4.321575,122.2452
4.322387,196.2407,4.3224,122.1848
4.323225,196.2789,4.323225,122.1371
4.324062,196.3202,4.324062,122.0926
4.3249,196.3711,4.324875,122.0481
4.325737,196.4029,4.3257,121.9749
4.326562,196.4124,4.326525,121.9145
4.3274,196.4124,4.32735,121.8764
4.328238,196.4283,4.328187,121.8541
4.32905,196.441,4.329025,121.8255
4.329887,196.4633,4.329875,121.7683
4.330712,196.4982,4.330725,121.7079
4.331537,196.5586,4.331563,121.6793
4.332362,196.6381,4.332387,121.6793
4.3332,196.7112,4.333212,121.6825
4.334037,196.7494,4.33405,121.6634
4.334888,196.7907,4.334888,121.6125
4.335725,196.8575,4.335725,121.5426
4.336562,196.9369,4.336562,121.4822
4.337388,196.9973,4.337412,121.425
4.338212,197.0418,4.33825,121.3805
4.33905,197.0895,4.339087,121.3487
4.3399,197.1436,4.339912,121.3392
4.340737,197.2039,4.340737,121.3201
4.341575,197.2644,4.341562,121.2756
4.342412,197.3311,4.342375,121.2184
4.34325,197.3915,4.3432,121.177
4.344088,197.4233,4.344025,121.1739
4.344925,197.4265,4.344862,121.1898
4.34575,197.4424,4.345712,121.2025
4.346575,197.4932,4.346562,121.2025
4.347387,197.5791,4.3474,121.1898
4.348212,197.6681,4.348225,121.1675
4.349037,197.7412,4.34905,121.1675
4.349875,197.7952,4.349875,121.1898
4.350725,197.8366,4.350712,121.1993
4.351575,197.8652,4.351563,121.177
4.352412,197.8874,4.3524,121.158
4.353237,197.9065,4.353237,121.1484
4.354063,197.9256,4.354087,121.1389
4.354875,197.9383,4.354925,121.123
4.355712,197.9574,4.355762,121.0912
4.35655,197.9923,4.3566,121.0562
4.357388,198.0273,4.357425,121.0467
4.358225,198.0686,4.35825,121.0658
4.359062,198.0941,4.359075,121.1071
4.3599,198.1131,4.359888,121.1516
4.360737,198.1481,4.360713,121.1834
4.361575,198.2148,4.36155,121.177
4.3624,198.2911,4.3624,121.1389
4.363225,198.342,4.36325,121.1135
4.36405,198.377,4.364075,121.1071
4.364875,198.4278,4.364913,121.1166
4.3657,198.4978,4.365737,121.1071
4.36655,198.5772,4.366562,121.088
4.3674,198.6631,4.367387,121.0785
4.36825,198.7489,4.368225,121.0912
4.369087,198.8347,4.36905,121.1071
4.369913,198.9333,4.369887,121.1325
4.370738,199.0191,4.370712,121.1516
4.371562,199.0954,4.37155,121.1643
4.372387,199.1558,4.372387,121.1516
4.373225,199.1908,4.373225,121.1325
4.374063,199.2035,4.37405,121.1166
4.374887,199.2162,4.374875,121.1166
4.375725,199.2607,4.3757,121.1262
4.376563,199.3561,4.376525,121.123
4.377388,199.4483,4.37735,121.1039
4.378237,199.5118,4.378187,121.0912
4.37905,199.585,4.37905,121.1039
4.379888,199.6803,4.3799,121.1166
4.380713,199.7821,4.380737,121.1262
4.381525,199.8456,4.381575,121.1135
4.382362,199.8774,4.3824,121.0912
4.3832,199.887,4.383225,121.0785
